text_x,rating_numerator,rating_denominator,name,year,month,day,stage,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,text_y,rating
We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,10.0,,2016,3,17,,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old english sheepdog,0.586307,4748,1346,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,1.1
This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,10.0,Gunner,2016,3,17,,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih-tzu,0.932401,2241,550,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,1.1
Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,10.0,Sora,2016,3,18,,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke,0.803742,2823,576,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,1.2
This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,2016,3,19,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog,0.731405,3142,663,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,1.1
What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,10.0,,2016,3,19,,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,dandie dinmont,0.0867925,3478,781,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,0.3
"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,10.0,,2016,3,20,,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,pembroke,0.7509060000000001,3839,1209,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",1.1
I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,10.0,,2016,3,21,,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,ibizan hound,0.334929,9325,4396,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,1.0
Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,2016,3,21,,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland terrier,0.459515,2987,1053,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,1.1
I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,,2016,3,22,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,labrador retriever,0.720481,3984,1106,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,1.0
Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,2016,3,23,,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador retriever,0.829058,4360,1298,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,1.0
Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,2016,3,25,,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,malamute,0.430624,4680,1556,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,1.0
This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,2016,3,25,,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,0.734244,7550,3019,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,1.0
This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,2016,3,26,,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany spaniel,0.797936,5119,1472,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,1.2
This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,2016,3,27,,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,siberian husky,0.463223,3438,828,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,1.2
"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,,2016,3,27,,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,labrador retriever,0.586951,4519,1499,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",1.0
Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,,2016,3,27,,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,0.533967,2379,939,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,1.3
Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10.0,,2016,3,29,,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,norfolk terrier,0.293007,3800,990,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,1.2
This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,2016,3,29,,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great pyrenees,0.251516,4343,1515,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,1.0
This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10.0,Siba,2016,3,30,,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,chihuahua,0.142288,4368,1322,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,1.2
This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,2016,3,30,,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,chihuahua,0.956787,5370,2014,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,1.2
Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10.0,Toby,2016,4,1,,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire bullterrier,0.427836,4096,1374,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,1.0
This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,10.0,,2016,4,1,,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,dandie dinmont,0.740229,4897,1801,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,1.0
This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10.0,Bubbles,2016,4,1,,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug,0.976685,3348,932,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,1.1
Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,10.0,,2016,4,2,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever,0.638625,7040,2049,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,1.1
This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10.0,Stephanus,2016,4,2,,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire terrier,0.43042,2915,1159,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,1.2
Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10.0,Jennifur,2016,4,4,,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,pomeranian,0.468751,6262,1528,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,1.1
This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10.0,Link,2016,4,4,,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois,0.619577,4477,1255,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,1.0
This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10.0,Flávio,2016,4,4,,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever,0.983548,6566,2033,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,1.2
This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10.0,Ebby,2016,4,5,,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher,0.286479,3302,899,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,0.9
This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,Barclay,2016,4,6,,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,brittany spaniel,0.922876,2570,631,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,1.1
This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,Suki,2016,4,8,,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute,0.370152,4064,1070,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,1.1
This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10.0,Alexanderson,2016,4,8,,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,chihuahua,0.354488,2024,534,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,0.3
Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10.0,Bowie,2016,4,8,,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,boston bull,0.252781,2826,564,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,0.9
We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10.0,,2016,4,9,,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,pomeranian,0.993718,19796,8626,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,1.0
This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,Otis,2016,4,9,,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke,0.7663270000000001,5492,1877,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,1.2
This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,Sadie,2016,4,10,,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden retriever,0.14039400000000002,3658,1169,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,1.0
This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,Pippa,2016,4,11,,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont,0.224415,3579,1020,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,1.1
Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10.0,Sid,2016,4,11,,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,soft-coated wheaten terrier,0.050971,2926,787,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,1.1
This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,2016,4,11,,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,5296,2055,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,1.0
This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,,2016,4,12,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,0.605304,5060,1862,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,1.0
This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,2016,4,13,,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke,0.873977,6720,2686,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,1.1
Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,,2016,4,14,,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,rottweiler,0.990312,4324,1593,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,1.0
This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,2016,4,15,,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland,0.48997,2598,723,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,1.0
This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,2016,4,15,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed,0.950053,2652,656,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,1.1
This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,2016,4,17,,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian,0.99775,4883,1998,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,1.1
Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,2016,4,20,,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,labrador retriever,0.5309149999999999,5199,1745,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,1.2
Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4.0,20.0,,2016,4,21,,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,great dane,0.246762,4315,1678,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,0.2
This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,Jangle,2016,4,21,,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,norwegian elkhound,0.0568505,5549,2003,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,0.8
This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,2016,4,23,,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever,0.83939,3172,951,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,1.0
This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,2016,4,23,,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,samoyed,0.991772,4086,1307,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,1.2
This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,2016,4,24,,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,border collie,0.581835,4531,1888,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,1.0
This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,2016,4,25,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever,0.240695,5558,1759,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,1.0
This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,2016,4,26,,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever,0.67575,3889,1390,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,1.2
This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,2016,4,28,,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,0.599076,5439,1897,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,1.2
Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,2016,4,28,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,0.33576100000000003,4366,1451,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,1.1
I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,,2016,4,30,,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,standard poodle,0.261112,4631,1228,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,0.9
This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,2016,5,1,,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher,0.255327,3728,1077,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,1.2
This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,2016,5,2,,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated retriever,0.656463,4061,1468,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,1.0
I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10.0,,2016,5,2,,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,chihuahua,0.0705542,3195,871,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,0.9
Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,,2016,5,3,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great pyrenees,0.457164,6190,1866,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,1.3
This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,Cilantro,2016,5,4,,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie,0.462408,3083,683,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,1.2
This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,Rueben,2016,5,5,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel,0.384559,4300,1168,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,1.1
"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10.0,Enchilada,2016,5,6,,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,0.266414,3851,1023,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",1.2
This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10.0,Flurpson,2016,5,7,,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard,0.48205,2914,725,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,1.0
"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10.0,,2016,5,7,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,pembroke,0.939134,4901,1820,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",1.3
This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10.0,Stefan,2016,5,10,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,0.218408,4186,1326,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,1.3
This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10.0,Ziva,2016,5,11,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,0.341663,4018,1130,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,1.1
This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10.0,Crystal,2016,5,11,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog,0.682082,3641,1112,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,1.1
This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,Rooney,2016,5,12,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier,0.810158,5168,2305,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,1.0
This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10.0,Solomon,2016,5,14,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke,0.967103,3664,1052,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,1.2
This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10.0,Kyle,2016,5,17,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,basset,0.000547053,8502,2701,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,1.1
This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10.0,Aldrick,2016,5,18,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,pomeranian,0.961902,3710,949,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,1.1
"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10.0,,2016,5,20,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,french bulldog,0.619382,3307,1017,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",1.0
This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10.0,Moose,2016,5,21,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa,0.457356,3857,1079,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,1.0
This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,Livvie,2016,5,23,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,siberian husky,0.304902,2639,583,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,1.1
This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,,2016,5,23,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden retriever,0.883991,13199,6748,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,1.3
